Time,Height,KineticEnergy
7.463,5.1949,0.152284
7.464,5.19434,0.157746
7.465,5.19377,0.163304
7.466,5.19319,0.168959
7.467,5.1926,0.17471
7.468,5.192,0.180557
7.469,5.19139,0.1865
7.47,5.19076,0.192539
7.471,5.19013,0.198675
7.472,5.18949,0.204907
7.473,5.18884,0.211235
7.474,5.18818,0.217659
7.475,5.18751,0.22418
7.476,5.18684,0.230797
7.477,5.18615,0.23751
7.478,5.18545,0.244319
7.479,5.18474,0.251225
7.48,5.18402,0.258227
7.481,5.18329,0.265325
7.482,5.18255,0.272519
7.483,5.1818,0.27981
7.484,5.18105,0.287196
7.485,5.18028,0.294679
7.486,5.1795,0.302259
7.487,5.17871,0.309934
7.488,5.17792,0.317706
7.489,5.17711,0.325574
7.49,5.17629,0.333538
7.491,5.17547,0.341598
7.492,5.17463,0.349755
7.493,5.17378,0.358008
7.494,5.17293,0.366357
7.495,5.17206,0.374802
7.496,5.17119,0.383344
7.497,5.1703,0.391982
7.498,5.16941,0.400716
7.499,5.1685,0.409546
7.5,5.16759,0.418473
7.501,5.16666,0.427495
7.502,5.16573,0.436614
7.503,5.16478,0.44583
7.504,5.16383,0.455141
7.505,5.16287,0.464549
7.506,5.16189,0.474053
7.507,5.16091,0.483653
7.508,5.15991,0.493349
7.509,5.15891,0.503142
7.51,5.1579,0.513031
7.511,5.15688,0.523016
7.512,5.15584,0.533097
7.513,5.1548,0.543275
7.514,5.15375,0.553549
7.515,5.15269,0.563919
7.516,5.15161,0.574385
7.517,5.15053,0.584948
7.518,5.14944,0.595607
7.519,5.14834,0.606362
7.52,5.14723,0.617213
7.521,5.14611,0.62816
7.522,5.14498,0.639204
7.523,5.14384,0.650344
7.524,5.14269,0.66158
7.525,5.14153,0.672913
7.526,5.14036,0.684341
7.527,5.13918,0.695866
7.528,5.13799,0.707487
7.529,5.13679,0.719205
7.53,5.13558,0.731018
7.531,5.13436,0.742928
7.532,5.13313,0.754934
7.533,5.13189,0.767037
7.534,5.13064,0.779235
7.535,5.12939,0.79153
7.536,5.12812,0.803921
7.537,5.12684,0.816408
7.538,5.12555,0.828992
7.539,5.12426,0.841671
7.54,5.12295,0.854447
7.541,5.12163,0.86732
7.542,5.1203,0.880288
7.543,5.11897,0.893353
7.544,5.11762,0.906514
7.545,5.11627,0.919771
7.546,5.1149,0.933124
7.547,5.11352,0.946574
7.548,5.11214,0.96012
7.549,5.11074,0.973762
7.55,5.10934,0.9875
7.551,5.10792,1.00133
7.552,5.1065,1.01527
7.553,5.10506,1.02929
7.554,5.10362,1.04342
7.555,5.10216,1.05764
7.556,5.1007,1.07195
7.557,5.09922,1.08636
7.558,5.09774,1.10087
7.559,5.09625,1.11548
7.56,5.09474,1.13018
7.561,5.09323,1.14497
7.562,5.09171,1.15987
7.563,5.09017,1.17486
7.564,5.08863,1.18994
7.565,5.08708,1.20512
7.566,5.08552,1.2204
7.567,5.08394,1.23578
7.568,5.08236,1.25125
7.569,5.08077,1.26681
7.57,5.07917,1.28248
7.571,5.07756,1.29824
7.572,5.07594,1.31409
7.573,5.07431,1.33004
7.574,5.07267,1.34609
7.575,5.07101,1.36224
7.576,5.06935,1.37848
7.577,5.06768,1.39481
7.578,5.066,1.41125
7.579,5.06431,1.42777
7.58,5.06261,1.4444
7.581,5.0609,1.46112
7.582,5.05919,1.47794
7.583,5.05746,1.49485
7.584,5.05572,1.51186
7.585,5.05397,1.52897
7.586,5.05221,1.54617
7.587,5.05044,1.56347
7.588,5.04866,1.58087
7.589,5.04688,1.59836
7.59,5.04508,1.61595
7.591,5.04327,1.63363
7.592,5.04145,1.65141
7.593,5.03963,1.66929
7.594,5.03779,1.68726
7.595,5.03594,1.70533
7.596,5.03409,1.72349
7.597,5.03222,1.74176
7.598,5.03034,1.76011
7.599,5.02846,1.77857
7.6,5.02656,1.79712
7.601,5.02466,1.81576
7.602,5.02274,1.83451
7.603,5.02081,1.85335
7.604,5.01888,1.87228
7.605,5.01693,1.89131
7.606,5.01498,1.91044
7.607,5.01302,1.92966
7.608,5.01104,1.94898
7.609,5.00906,1.9684
7.61,5.00706,1.98791
7.611,5.00506,2.00752
7.612,5.00305,2.02723
7.613,5.00102,2.04703
7.614,4.99899,2.06692
7.615,4.99695,2.08692
7.616,4.99489,2.10701
7.617,4.99283,2.12719
7.618,4.99076,2.14748
7.619,4.98868,2.16786
7.62,4.98658,2.18833
7.621,4.98448,2.2089
7.622,4.98237,2.22957
7.623,4.98025,2.25033
7.624,4.97812,2.27119
7.625,4.97598,2.29215
7.626,4.97383,2.3132
7.627,4.97167,2.33435
7.628,4.96949,2.35559
7.629,4.96731,2.37693
7.63,4.96512,2.39837
7.631,4.96292,2.41991
7.632,4.96071,2.44154
7.633,4.9585,2.46326
7.634,4.95627,2.48508
7.635,4.95403,2.507
7.636,4.95178,2.52902
7.637,4.94952,2.55113
7.638,4.94725,2.57333
7.639,4.94497,2.59564
7.64,4.94268,2.61804
7.641,4.94039,2.64053
7.642,4.93808,2.66313
7.643,4.93576,2.68581
7.644,4.93343,2.7086
7.645,4.93109,2.73148
7.646,4.92875,2.75446
7.647,4.92639,2.77753
7.648,4.92402,2.8007
7.649,4.92165,2.82396
7.65,4.91926,2.84733
7.651,4.91687,2.87078
7.652,4.91446,2.89434
7.653,4.91204,2.91799
7.654,4.90962,2.94174
7.655,4.90718,2.96558
7.656,4.90474,2.98952
7.657,4.90228,3.01355
7.658,4.89982,3.03769
7.659,4.89734,3.06191
7.66,4.89486,3.08624
7.661,4.89236,3.11066
7.662,4.88986,3.13518
7.663,4.88735,3.15979
7.664,4.88482,3.1845
7.665,4.88229,3.2093
7.666,4.87975,3.23421
7.667,4.87719,3.2592
7.668,4.87463,3.2843
7.669,4.87206,3.30949
7.67,4.86947,3.33477
7.671,4.86688,3.36016
7.672,4.86428,3.38564
7.673,4.86167,3.41121
7.674,4.85905,3.43688
7.675,4.85641,3.46265
7.676,4.85377,3.48852
7.677,4.85112,3.51448
7.678,4.84846,3.54053
7.679,4.84579,3.56669
7.68,4.84311,3.59293
7.681,4.84042,3.61928
7.682,4.83772,3.64572
7.683,4.83501,3.67226
7.684,4.83229,3.69889
7.685,4.82956,3.72562
7.686,4.82682,3.75245
7.687,4.82407,3.77937
7.688,4.82131,3.80639
7.689,4.81854,3.83351
7.69,4.81576,3.86072
7.691,4.81297,3.88803
7.692,4.81018,3.91543
7.693,4.80737,3.94293
7.694,4.80455,3.97053
7.695,4.80172,3.99822
7.696,4.79888,4.02601
7.697,4.79604,4.05389
7.698,4.79318,4.08187
7.699,4.79031,4.10995
7.7,4.78744,4.13812
7.701,4.78455,4.16639
7.702,4.78165,4.19476
7.703,4.77875,4.22322
7.704,4.77583,4.25178
7.705,4.7729,4.28044
7.706,4.76997,4.30919
7.707,4.76702,4.33804
7.708,4.76407,4.36698
7.709,4.7611,4.39602
7.71,4.75813,4.42516
7.711,4.75514,4.45439
7.712,4.75215,4.48372
7.713,4.74914,4.51314
7.714,4.74613,4.54266
7.715,4.74311,4.57228
7.716,4.74007,4.60199
7.717,4.73703,4.6318
7.718,4.73398,4.66171
7.719,4.73091,4.69171
7.72,4.72784,4.72181
7.721,4.72476,4.752
7.722,4.72166,4.78229
7.723,4.71856,4.81268
7.724,4.71545,4.84317
7.725,4.71233,4.87375
7.726,4.70919,4.90442
7.727,4.70605,4.93519
7.728,4.7029,4.96606
7.729,4.69974,4.99703
7.73,4.69657,5.02809
7.731,4.69339,5.05924
7.732,4.6902,5.0905
7.733,4.687,5.12185
7.734,4.68379,5.15329
7.735,4.68057,5.18483
7.736,4.67734,5.21647
7.737,4.6741,5.24821
7.738,4.67085,5.28004
7.739,4.66759,5.31196
7.74,4.66432,5.34399
7.741,4.66104,5.37611
7.742,4.65775,5.40832
7.743,4.65445,5.44064
7.744,4.65114,5.47304
7.745,4.64782,5.50555
7.746,4.6445,5.53815
7.747,4.64116,5.57085
7.748,4.63781,5.60364
7.749,4.63445,5.63653
7.75,4.63109,5.66951
7.751,4.62771,5.70259
7.752,4.62432,5.73577
7.753,4.62093,5.76905
7.754,4.61752,5.80242
7.755,4.6141,5.83588
7.756,4.61068,5.86945
7.757,4.60724,5.90311
7.758,4.60379,5.93686
7.759,4.60034,5.97071
7.76,4.59687,6.00466
7.761,4.5934,6.03871
7.762,4.58991,6.07285
7.763,4.58642,6.10708
7.764,4.58291,6.14142
7.765,4.5794,6.17584
7.766,4.57587,6.21037
7.767,4.57234,6.24499
7.768,4.5688,6.27971
7.769,4.56524,6.31452
7.77,4.56168,6.34943
7.771,4.55811,6.38444
7.772,4.55452,6.41954
7.773,4.55093,6.45474
7.774,4.54733,6.49004
7.775,4.54371,6.52543
7.776,4.54009,6.56092
7.777,4.53646,6.5965
7.778,4.53282,6.63218
7.779,4.52917,6.66796
7.78,4.5255,6.70383
7.781,4.52183,6.7398
7.782,4.51815,6.77586
7.783,4.51446,6.81202
7.784,4.51076,6.84828
7.785,4.50705,6.88464
7.786,4.50333,6.92109
7.787,4.4996,6.95763
7.788,4.49586,6.99428
7.789,4.49211,7.03101
7.79,4.48835,7.06785
7.791,4.48458,7.10478
7.792,4.4808,7.14181
7.793,4.47701,7.17893
7.794,4.47321,7.21615
7.795,4.4694,7.25347
7.796,4.46558,7.29088
7.797,4.46176,7.32839
7.798,4.45792,7.36599
7.799,4.45407,7.40369
7.8,4.45021,7.44149
7.801,4.44634,7.47939
7.802,4.44247,7.51738
7.803,4.43858,7.55546
7.804,4.43468,7.59364
7.805,4.43077,7.63192
7.806,4.42686,7.6703
7.807,4.42293,7.70877
7.808,4.419,7.74734
7.809,4.41505,7.786
7.81,4.41109,7.82476
7.811,4.40713,7.86361
7.812,4.40315,7.90257
7.813,4.39917,7.94162
7.814,4.39517,7.98076
7.815,4.39117,8.02
7.816,4.38715,8.05934
7.817,4.38313,8.09877
7.818,4.37909,8.1383
7.819,4.37505,8.17793
7.82,4.37099,8.21765
7.821,4.36693,8.25747
7.822,4.36286,8.29738
7.823,4.35877,8.33739
7.824,4.35468,8.3775
7.825,4.35058,8.4177
7.826,4.34646,8.458
7.827,4.34234,8.4984
7.828,4.33821,8.53889
7.829,4.33407,8.57948
7.83,4.32991,8.62016
7.831,4.32575,8.66094
7.832,4.32158,8.70182
7.833,4.3174,8.74279
7.834,4.31321,8.78386
7.835,4.30901,8.82503
7.836,4.3048,8.86629
7.837,4.30057,8.90765
7.838,4.29634,8.9491
7.839,4.2921,8.99065
7.84,4.28785,9.0323
7.841,4.28359,9.07404
7.842,4.27932,9.11588
7.843,4.27504,9.15782
7.844,4.27075,9.19985
7.845,4.26645,9.24198
7.846,4.26215,9.2842
7.847,4.25783,9.32652
7.848,4.2535,9.36894
7.849,4.24916,9.41145
7.85,4.24481,9.45406
7.851,4.24045,9.49677
7.852,4.23608,9.53957
7.853,4.23171,9.58247
7.854,4.22732,9.62546
7.855,4.22292,9.66855
7.856,4.21851,9.71174
7.857,4.2141,9.75502
7.858,4.20967,9.7984
7.859,4.20523,9.84187
7.86,4.20079,9.88545
7.861,4.19633,9.92911
7.862,4.19187,9.97288
7.863,4.18739,10.0167
7.864,4.1829,10.0607
7.865,4.17841,10.1047
7.866,4.1739,10.1489
7.867,4.16939,10.1931
7.868,4.16486,10.2375
7.869,4.16033,10.2819
7.87,4.15578,10.3265
7.871,4.15123,10.3711
7.872,4.14667,10.4158
7.873,4.14209,10.4606
7.874,4.13751,10.5056
7.875,4.13291,10.5506
7.876,4.12831,10.5957
7.877,4.1237,10.6409
7.878,4.11907,10.6862
7.879,4.11444,10.7316
7.88,4.1098,10.7771
7.881,4.10515,10.8227
7.882,4.10048,10.8684
7.883,4.09581,10.9142
7.884,4.09113,10.96
7.885,4.08644,11.006
7.886,4.08174,11.0521
7.887,4.07703,11.0983
7.888,4.0723,11.1445
7.889,4.06757,11.1909
7.89,4.06283,11.2373
7.891,4.05808,11.2839
7.892,4.05332,11.3305
7.893,4.04855,11.3773
7.894,4.04377,11.4241
7.895,4.03898,11.4711
7.896,4.03418,11.5181
7.897,4.02937,11.5652
7.898,4.02455,11.6125
7.899,4.01972,11.6598
7.9,4.01489,11.7072
7.901,4.01004,11.7547
7.902,4.00518,11.8024
7.903,4.00031,11.8501
7.904,3.99543,11.8979
7.905,3.99054,11.9458
7.906,3.98565,11.9938
7.907,3.98074,12.0419
7.908,3.97582,12.0901
7.909,3.97089,12.1383
7.91,3.96596,12.1867
7.911,3.96101,12.2352
7.912,3.95605,12.2838
7.913,3.95109,12.3325
7.914,3.94611,12.3812
7.915,3.94113,12.4301
7.916,3.93613,12.479
7.917,3.93112,12.5281
7.918,3.92611,12.5773
7.919,3.92108,12.6265
7.92,3.91605,12.6758
7.921,3.911,12.7253
7.922,3.90595,12.7748
7.923,3.90088,12.8245
7.924,3.89581,12.8742
7.925,3.89073,12.924
7.926,3.88563,12.9739
7.927,3.88053,13.024
7.928,3.87542,13.0741
7.929,3.87029,13.1243
7.93,3.86516,13.1746
7.931,3.86002,13.225
7.932,3.85486,13.2755
7.933,3.8497,13.3261
7.934,3.84453,13.3768
7.935,3.83935,13.4276
7.936,3.83415,13.4785
7.937,3.82895,13.5295
7.938,3.82374,13.5805
7.939,3.81852,13.6317
7.94,3.81329,13.683
7.941,3.80805,13.7343
7.942,3.8028,13.7858
7.943,3.79754,13.8374
7.944,3.79226,13.889
7.945,3.78698,13.9408
7.946,3.78169,13.9926
7.947,3.77639,14.0446
7.948,3.77108,14.0966
7.949,3.76576,14.1487
7.95,3.76044,14.201
7.951,3.7551,14.2533
7.952,3.74975,14.3057
7.953,3.74439,14.3582
7.954,3.73902,14.4109
7.955,3.73364,14.4636
7.956,3.72825,14.5164
7.957,3.72286,14.5693
7.958,3.71745,14.6223
7.959,3.71203,14.6754
7.96,3.7066,14.7286
7.961,3.70117,14.7819
7.962,3.69572,14.8353
7.963,3.69026,14.8888
7.964,3.68479,14.9423
7.965,3.67932,14.996
7.966,3.67383,15.0498
7.967,3.66834,15.1037
7.968,3.66283,15.1576
7.969,3.65731,15.2117
7.97,3.65179,15.2658
7.971,3.64625,15.3201
7.972,3.64071,15.3744
7.973,3.63515,15.4289
7.974,3.62959,15.4834
7.975,3.62401,15.5381
7.976,3.61843,15.5928
7.977,3.61284,15.6476
7.978,3.60723,15.7026
7.979,3.60162,15.7576
7.98,3.59599,15.8127
7.981,3.59036,15.8679
7.982,3.58472,15.9232
7.983,3.57906,15.9786
7.984,3.5734,16.0341
7.985,3.56773,16.0897
7.986,3.56205,16.1454
7.987,3.55635,16.2012
7.988,3.55065,16.2571
7.989,3.54494,16.3131
7.99,3.53922,16.3692
7.991,3.53349,16.4254
7.992,3.52774,16.4816
7.993,3.52199,16.538
7.994,3.51623,16.5945
7.995,3.51046,16.651
7.996,3.50468,16.7077
7.997,3.49889,16.7645
7.998,3.49309,16.8213
7.999,3.48728,16.8783
8,3.48146,16.9353
8.001,3.47563,16.9925
8.002,3.46979,17.0497
8.003,3.46394,17.107
8.004,3.45808,17.1645
8.005,3.45221,17.222
8.006,3.44634,17.2796
8.007,3.44045,17.3373
8.008,3.43455,17.3951
8.009,3.42864,17.453
8.01,3.42272,17.511
8.011,3.41679,17.5692
8.012,3.41086,17.6274
8.013,3.40491,17.6856
8.014,3.39895,17.744
8.015,3.39299,17.8025
8.016,3.38701,17.8611
8.017,3.38102,17.9198
8.018,3.37503,17.9786
8.019,3.36902,18.0374
8.02,3.363,18.0964
8.021,3.35698,18.1555
8.022,3.35094,18.2146
8.023,3.3449,18.2739
8.024,3.33884,18.3333
8.025,3.33278,18.3927
8.026,3.3267,18.4522
8.027,3.32062,18.5119
8.028,3.31452,18.5716
8.029,3.30842,18.6315
8.03,3.3023,18.6914
8.031,3.29618,18.7514
8.032,3.29005,18.8115
8.033,3.2839,18.8718
8.034,3.27775,18.9321
8.035,3.27159,18.9925
8.036,3.26541,19.053
8.037,3.25923,19.1136
8.038,3.25304,19.1743
8.039,3.24683,19.2351
8.04,3.24062,19.296
8.041,3.2344,19.357
8.042,3.22817,19.4181
8.043,3.22193,19.4793
8.044,3.21568,19.5405
8.045,3.20941,19.6019
8.046,3.20314,19.6634
8.047,3.19686,19.725
8.048,3.19057,19.7866
8.049,3.18427,19.8484
8.05,3.17796,19.9102
8.051,3.17164,19.9722
8.052,3.16531,20.0342
8.053,3.15897,20.0964
8.054,3.15262,20.1586
8.055,3.14626,20.221
8.056,3.13989,20.2834
8.057,3.13351,20.3459
8.058,3.12712,20.4086
8.059,3.12073,20.4713
8.06,3.11432,20.5341
8.061,3.1079,20.597
8.062,3.10147,20.66
8.063,3.09503,20.7231
8.064,3.08859,20.7863
8.065,3.08213,20.8496
8.066,3.07566,20.913
8.067,3.06918,20.9765
8.068,3.0627,21.0401
8.069,3.0562,21.1038
8.07,3.04969,21.1676
8.071,3.04318,21.2315
8.072,3.03665,21.2954
8.073,3.03011,21.3595
8.074,3.02357,21.4237
8.075,3.01701,21.4879
8.076,3.01045,21.5523
8.077,3.00387,21.6167
8.078,2.99729,21.6813
8.079,2.99069,21.7459
8.08,2.98409,21.8107
8.081,2.97747,21.8755
8.082,2.97085,21.9405
8.083,2.96422,22.0055
8.084,2.95757,22.0706
8.085,2.95092,22.1358
8.086,2.94425,22.2012
8.087,2.93758,22.2666
8.088,2.9309,22.3321
8.089,2.92421,22.3977
8.09,2.9175,22.4634
8.091,2.91079,22.5292
8.092,2.90407,22.5951
8.093,2.89734,22.6611
8.094,2.89059,22.7272
8.095,2.88384,22.7934
8.096,2.87708,22.8597
8.097,2.87031,22.926
8.098,2.86353,22.9925
8.099,2.85674,23.0591
8.1,2.84994,23.1258
8.101,2.84312,23.1925
8.102,2.8363,23.2594
8.103,2.82947,23.3263
8.104,2.82263,23.3934
8.105,2.81578,23.4605
8.106,2.80892,23.5278
8.107,2.80205,23.5951
8.108,2.79518,23.6626
8.109,2.78829,23.7301
8.11,2.78139,23.7977
8.111,2.77448,23.8655
8.112,2.76756,23.9333
8.113,2.76063,24.0012
8.114,2.75369,24.0692
8.115,2.74675,24.1373
8.116,2.73979,24.2055
8.117,2.73282,24.2738
8.118,2.72584,24.3422
8.119,2.71886,24.4107
8.12,2.71186,24.4793
8.121,2.70485,24.548
8.122,2.69783,24.6168
8.123,2.69081,24.6857
8.124,2.68377,24.7547
8.125,2.67673,24.8237
8.126,2.66967,24.8929
8.127,2.6626,24.9622
8.128,2.65553,25.0315
8.129,2.64844,25.101
8.13,2.64135,25.1706
8.131,2.63424,25.2402
8.132,2.62713,25.31
8.133,2.62,25.3798
8.134,2.61287,25.4497
8.135,2.60573,25.5198
8.136,2.59857,25.5899
8.137,2.59141,25.6601
8.138,2.58423,25.7305
8.139,2.57705,25.8009
8.14,2.56986,25.8714
8.141,2.56265,25.942
8.142,2.55544,26.0127
8.143,2.54822,26.0835
8.144,2.54099,26.1544
8.145,2.53374,26.2254
8.146,2.52649,26.2965
8.147,2.51923,26.3677
8.148,2.51196,26.439
8.149,2.50468,26.5104
8.15,2.49739,26.5819
8.151,2.49008,26.6534
8.152,2.48277,26.7251
8.153,2.47545,26.7969
8.154,2.46812,26.8688
8.155,2.46078,26.9407
8.156,2.45343,27.0128
8.157,2.44607,27.0849
8.158,2.4387,27.1572
8.159,2.43132,27.2295
8.16,2.42393,27.302
8.161,2.41653,27.3745
8.162,2.40912,27.4471
8.163,2.40171,27.5199
8.164,2.39428,27.5927
8.165,2.38684,27.6656
8.166,2.37939,27.7386
8.167,2.37193,27.8118
8.168,2.36446,27.885
8.169,2.35699,27.9583
8.17,2.3495,28.0317
8.171,2.342,28.1052
8.172,2.33449,28.1788
8.173,2.32698,28.2525
8.174,2.31945,28.3263
8.175,2.31191,28.4001
8.176,2.30437,28.4741
8.177,2.29681,28.5482
8.178,2.28924,28.6224
8.179,2.28167,28.6967
8.18,2.27408,28.771
8.181,2.26649,28.8455
8.182,2.25888,28.92
8.183,2.25127,28.9947
8.184,2.24364,29.0695
8.185,2.23601,29.1443
8.186,2.22836,29.2192
8.187,2.22071,29.2943
8.188,2.21304,29.3694
8.189,2.20537,29.4447
8.19,2.19769,29.52
8.191,2.18999,29.5954
8.192,2.18229,29.6709
8.193,2.17458,29.7466
8.194,2.16685,29.8223
8.195,2.15912,29.8981
8.196,2.15138,29.974
8.197,2.14363,30.05
8.198,2.13586,30.1261
8.199,2.12809,30.2023
8.2,2.12031,30.2786
8.201,2.11252,30.355
8.202,2.10472,30.4314
8.203,2.09691,30.508
8.204,2.08908,30.5847
8.205,2.08125,30.6615
8.206,2.07341,30.7383
8.207,2.06556,30.8153
8.208,2.0577,30.8924
8.209,2.04983,30.9695
8.21,2.04195,31.0468
8.211,2.03406,31.1241
8.212,2.02616,31.2016
8.213,2.01825,31.2791
8.214,2.01033,31.3568
8.215,2.00241,31.4345
8.216,1.99447,31.5123
8.217,1.98652,31.5903
8.218,1.97856,31.6683
8.219,1.97059,31.7464
8.22,1.96261,31.8246
8.221,1.95463,31.9029
8.222,1.94663,31.9813
8.223,1.93862,32.0598
8.224,1.9306,32.1384
8.225,1.92258,32.2171
8.226,1.91454,32.2959
8.227,1.90649,32.3748
8.228,1.89844,32.4538
8.229,1.89037,32.5329
8.23,1.88229,32.6121
8.231,1.87421,32.6914
8.232,1.86611,32.7707
8.233,1.85801,32.8502
8.234,1.84989,32.9298
8.235,1.84177,33.0094
8.236,1.83363,33.0892
8.237,1.82549,33.169
8.238,1.81733,33.249
8.239,1.80917,33.329
8.24,1.80099,33.4092
8.241,1.79281,33.4894
8.242,1.78461,33.5697
8.243,1.77641,33.6502
8.244,1.7682,33.7307
8.245,1.75997,33.8113
8.246,1.75174,33.892
8.247,1.7435,33.9728
8.248,1.73524,34.0538
8.249,1.72698,34.1348
8.25,1.71871,34.2159
8.251,1.71043,34.2971
8.252,1.70214,34.3784
8.253,1.69383,34.4598
8.254,1.68552,34.5412
8.255,1.6772,34.6228
8.256,1.66887,34.7045
8.257,1.66053,34.7863
8.258,1.65218,34.8682
8.259,1.64382,34.9501
8.26,1.63545,35.0322
8.261,1.62707,35.1144
8.262,1.61868,35.1966
8.263,1.61028,35.279
8.264,1.60187,35.3614
8.265,1.59345,35.444
8.266,1.58502,35.5266
8.267,1.57658,35.6093
8.268,1.56813,35.6922
8.269,1.55967,35.7751
8.27,1.5512,35.8581
8.271,1.54272,35.9413
8.272,1.53424,36.0245
8.273,1.52574,36.1078
8.274,1.51723,36.1912
8.275,1.50871,36.2747
8.276,1.50019,36.3583
8.277,1.49165,36.442
8.278,1.4831,36.5258
8.279,1.47454,36.6097
8.28,1.46598,36.6937
8.281,1.4574,36.7778
8.282,1.44882,36.862
8.283,1.44022,36.9463
8.284,1.43161,37.0306
8.285,1.423,37.1151
8.286,1.41437,37.1997
8.287,1.40574,37.2844
8.288,1.39709,37.3691
8.289,1.38844,37.454
8.29,1.37977,37.5389
8.291,1.3711,37.624
8.292,1.36241,37.7091
8.293,1.35372,37.7944
8.294,1.34501,37.8797
8.295,1.3363,37.9651
8.296,1.32758,38.0507
8.297,1.31884,38.1363
8.298,1.3101,38.222
8.299,1.30135,38.3078
8.3,1.29258,38.3937
8.301,1.28381,38.4798
8.302,1.27503,38.5659
8.303,1.26624,38.6521
8.304,1.25744,38.7384
8.305,1.24862,38.8248
8.306,1.2398,38.9113
8.307,1.23097,38.9978
8.308,1.22213,39.0845
8.309,1.21328,39.1713
8.31,1.20442,39.2582
8.311,1.19555,39.3452
8.312,1.18667,39.4322
8.313,1.17778,39.5194
8.314,1.16888,39.6067
8.315,1.15997,39.694
8.316,1.15105,39.7815
8.317,1.14212,39.869
8.318,1.13318,39.9567
8.319,1.12423,40.0444
8.32,1.11527,40.1323
8.321,1.1063,40.2202
8.322,1.09732,40.3082
8.323,1.08833,40.3964
8.324,1.07933,40.4846
8.325,1.07033,40.5729
8.326,1.06131,40.6613
8.327,1.05228,40.7498
8.328,1.04324,40.8384
8.329,1.0342,40.9272
8.33,1.02514,41.016
8.331,1.01607,41.1049
8.332,1.00699,41.1939
8.333,0.997908,41.2829
8.334,0.988811,41.3721
8.335,0.979705,41.4614
8.336,0.970589,41.5508
8.337,0.961463,41.6403
8.338,0.952328,41.7298
8.339,0.943182,41.8195
8.34,0.934027,41.9093
8.341,0.924862,41.9991
8.342,0.915687,42.0891
8.343,0.906502,42.1791
8.344,0.897308,42.2693
8.345,0.888103,42.3595
8.346,0.878889,42.4499
8.347,0.869665,42.5403
8.348,0.860432,42.6309
8.349,0.851188,42.7215
8.35,0.841935,42.8122
8.351,0.832672,42.903
8.352,0.823399,42.994
8.353,0.814116,43.085
8.354,0.804823,43.1761
8.355,0.795521,43.2673
8.356,0.786209,43.3586
8.357,0.776887,43.45
8.358,0.767555,43.5415
8.359,0.758213,43.6331
8.36,0.748862,43.7248
8.361,0.739501,43.8166
8.362,0.730129,43.9084
8.363,0.720749,44.0004
8.364,0.711358,44.0925
8.365,0.701957,44.1847
8.366,0.692547,44.2769
8.367,0.683127,44.3693
8.368,0.673697,44.4618
8.369,0.664257,44.5543
8.37,0.654808,44.647
8.371,0.645348,44.7397
8.372,0.635879,44.8326
8.373,0.6264,44.9255
8.374,0.616911,45.0185
8.375,0.607413,45.1117
8.376,0.597904,45.2049
8.377,0.588386,45.2982
8.378,0.578858,45.3916
8.379,0.56932,45.4852
8.38,0.559773,45.5788
8.381,0.550215,45.6725
8.382,0.540648,45.7663
8.383,0.531071,45.8602
8.384,0.521484,45.9542
8.385,0.511887,46.0483
8.386,0.502281,46.1425
8.387,0.492665,46.2368
8.388,0.483038,46.3312
8.389,0.473402,46.4256
8.39,0.463757,46.5202
8.391,0.454101,46.6149
8.392,0.444436,46.7097
8.393,0.434761,46.8045
8.394,0.425076,46.8995
8.395,0.415381,46.9945
8.396,0.405676,47.0897
8.397,0.395962,47.1849
8.398,0.386238,47.2803
8.399,0.376504,47.3757
8.4,0.36676,47.4713
8.401,0.357006,47.5669
8.402,0.347243,47.6626
8.403,0.337469,47.7585
8.404,0.327686,47.8544
8.405,0.317893,47.9504
8.406,0.308091,48.0465
8.407,0.298278,48.1427
8.408,0.288456,48.2391
8.409,0.278624,48.3355
8.41,0.268782,48.432
8.411,0.25893,48.5286
8.412,0.249068,48.6253
8.413,0.239197,48.722
8.414,0.229316,48.8189
8.415,0.219425,48.9159
8.416,0.209524,49.013
8.417,0.199613,49.1102
8.418,0.189693,49.2074
8.419,0.179763,49.3048
8.42,0.169823,49.4023
8.421,0.159873,49.4998
8.422,0.149913,49.5975
8.423,0.139944,49.6952
8.424,0.129964,49.7931
8.425,0.119975,49.891
8.426,0.109976,49.9891
8.427,0.0999677,50.0872
8.428,0.0899993,49.6837
8.429,0.0801211,48.7903
8.43,0.0703817,47.4271
8.431,0.0608294,45.6235
8.432,0.0515109,43.4175
8.433,0.0424716,40.8545
8.434,0.0337553,37.9867
8.435,0.025404,34.8719
8.436,0.0174577,31.5722
8.437,0.00995397,28.1529
8.438,0.00292819,24.6808
8.439,-0.00358691,21.2233
8.44,-0.00956131,17.8467
8.441,-0.0149678,14.6153
8.442,-0.0197823,11.5896
8.443,-0.0239836,8.82545
8.444,-0.0275538,6.3731
8.445,-0.0304782,4.27598
8.446,-0.0327453,2.57003
8.447,-0.0343472,1.28307
8.448,-0.0352792,0.434294
8.449,-0.03554,0.0339914
8.45,-0.0351315,0.0834192
8.451,-0.0340592,0.574875
8.452,-0.0323319,1.49194
8.453,-0.0299613,2.80987
8.454,-0.0269625,4.49623
8.455,-0.0233538,6.51155
8.456,-0.0191561,8.81021
8.457,-0.0143934,11.3414
8.458,-0.00909244,14.0503
8.459,-0.0032823,16.8789
8.46,0.00300539,19.7675
8.461,0.00973681,22.656
8.462,0.0168761,25.4846
